"id","sex","height"
7327530,"MALE",160
2790873,"FEMALE",174
5586228,"FEMALE",164
9217389,"MALE",175
7776121,"MALE",164
3008846,"MALE",174
5764865,"MALE",174
2395989,"FEMALE",150
8636879,"MALE",179
2567556,"MALE",171
6671661,"MALE",163
8034485,"FEMALE",168
6024237,"MALE",193
1571260,"MALE",192
8621371,"MALE",168
1500972,"MALE",145
7784248,"FEMALE",170
4905441,"MALE",170
3864753,"MALE",168
2976509,"FEMALE",176
8862336,"MALE",166
2210294,"MALE",185
9527858,"MALE",184
6335157,"FEMALE",181
8723958,"FEMALE",162
4477020,"MALE",164
9951009,"MALE",162
7375659,"MALE",172
1708890,"FEMALE",165
7154088,"FEMALE",165
4207020,"FEMALE",172
3980717,"FEMALE",170
9913142,"MALE",191
7412371,"FEMALE",174
3505570,"FEMALE",160
4437765,"MALE",181
6939695,"MALE",167
3791124,"FEMALE",158
8517751,"FEMALE",161
4093836,"FEMALE",156
3501339,"FEMALE",167
9346267,"MALE",164
5374659,"MALE",165
3089292,"FEMALE",161
5141371,"MALE",187
6202087,"MALE",169
6270672,"FEMALE",153
9704497,"MALE",170
3235353,"MALE",174
5890338,"FEMALE",157
9533806,"MALE",182
2007293,"FEMALE",152
5409267,"MALE",186
1345868,"FEMALE",166
8078653,"FEMALE",153
9302888,"FEMALE",159
7870460,"FEMALE",166
2642321,"FEMALE",183
9284807,"FEMALE",174
4336832,"MALE",185
5089811,"FEMALE",170
4130029,"MALE",179
7753560,"MALE",169
1864784,"FEMALE",162
9089679,"MALE",185
9120333,"FEMALE",158
5932204,"FEMALE",172
8111538,"FEMALE",182
5173414,"FEMALE",166
1239919,"FEMALE",181
1589987,"FEMALE",151
1489435,"FEMALE",179
6593264,"FEMALE",159
7696104,"MALE",171
7681007,"FEMALE",176
1811828,"MALE",181
2164222,"MALE",178
3939890,"MALE",169
2829958,"FEMALE",174
1892377,"FEMALE",165
6733797,"MALE",166
7358377,"MALE",180
2813153,"MALE",193
5993826,"FEMALE",176
7088154,"FEMALE",146
9940371,"MALE",195
6388857,"FEMALE",170
2380087,"FEMALE",168
8039134,"MALE",172
6479585,"FEMALE",167
5021369,"MALE",163
2275386,"MALE",169
6240756,"FEMALE",156
9034434,"MALE",184
1107621,"MALE",169
4830712,"MALE",174
7147625,"MALE",174
5428791,"MALE",175
5805363,"FEMALE",166
6195021,"FEMALE",159
5778567,"MALE",179
5166985,"MALE",170
9644436,"FEMALE",176
9855645,"FEMALE",161
6352514,"MALE",172
3639088,"MALE",187
8158989,"FEMALE",170
7229864,"MALE",179
9878714,"MALE",175
5199323,"MALE",182
4677611,"FEMALE",174
8251237,"FEMALE",185
1432932,"FEMALE",153
4616448,"MALE",175
9993929,"MALE",175
3132586,"MALE",182
3441965,"FEMALE",149
7312053,"FEMALE",167
1943601,"MALE",184
1981780,"MALE",167
3322283,"MALE",176
2830165,"FEMALE",177
1418707,"MALE",177
1806497,"FEMALE",152
7953587,"FEMALE",183
8104506,"FEMALE",170
4956814,"MALE",181
1859364,"FEMALE",163
6206066,"MALE",177
4657579,"MALE",172
2549057,"FEMALE",171
1198971,"MALE",178
2295906,"MALE",161
3467961,"FEMALE",151
6701555,"FEMALE",157
2114389,"MALE",169
1824599,"FEMALE",164
5787520,"FEMALE",130
6425503,"MALE",173
2775200,"MALE",163
9543597,"MALE",179
8175510,"MALE",157
5521470,"FEMALE",167
4744150,"FEMALE",162
7453898,"MALE",179
6734213,"MALE",173
8167386,"FEMALE",154
2104048,"FEMALE",177
4054549,"MALE",167
8512235,"MALE",167
4600306,"MALE",178
4664663,"FEMALE",157
6710435,"MALE",168
7148740,"MALE",157
7832199,"MALE",172
8579990,"MALE",181
1364316,"MALE",159
2183317,"MALE",168
7484362,"MALE",183
8233494,"MALE",193
6210850,"MALE",161
3925502,"MALE",151
6882259,"FEMALE",169
9182814,"FEMALE",160
7813985,"FEMALE",165
3501706,"MALE",177
2942559,"MALE",155
1406608,"FEMALE",167
2899988,"FEMALE",167
8720246,"FEMALE",155
3667453,"FEMALE",156
6139564,"MALE",197
5104592,"MALE",164
6897995,"MALE",173
8837255,"FEMALE",148
6120347,"FEMALE",176
3582876,"MALE",171
1156119,"FEMALE",166
5143775,"MALE",162
2811488,"MALE",174
5452578,"FEMALE",166
9210330,"MALE",160
3499296,"FEMALE",164
2137691,"MALE",182
4484744,"FEMALE",164
6247290,"FEMALE",154
5561101,"MALE",171
9810559,"FEMALE",180
2868467,"FEMALE",171
5337361,"FEMALE",166
8786190,"MALE",179
4296513,"MALE",181
6686521,"FEMALE",177
7936011,"MALE",179
7772131,"MALE",176
7940250,"FEMALE",158
2808087,"MALE",163
3961577,"FEMALE",162
1601879,"MALE",160
5597954,"FEMALE",163
3148878,"FEMALE",167
9293383,"MALE",165
6852481,"FEMALE",165
3403946,"FEMALE",159
8023230,"MALE",174
5193636,"MALE",176
9193678,"MALE",176
7670341,"MALE",180
6922290,"FEMALE",155
2154548,"FEMALE",175
6909586,"FEMALE",179
3394744,"MALE",185
2326609,"MALE",186
8017517,"FEMALE",167
4993016,"MALE",184
8120055,"MALE",170
7411500,"FEMALE",169
4104617,"MALE",157
4253189,"MALE",178
7935223,"MALE",181
8593356,"FEMALE",158
2267506,"FEMALE",172
1390512,"MALE",172
8087070,"FEMALE",171
1672291,"FEMALE",158
4539437,"FEMALE",182
6452498,"MALE",170
5809162,"FEMALE",159
8538035,"FEMALE",161
3433518,"FEMALE",145
4712903,"FEMALE",153
3139032,"FEMALE",150
3690782,"MALE",165
8131198,"MALE",171
3588947,"MALE",170
8642160,"MALE",178
6414951,"FEMALE",168
7281812,"FEMALE",140
4315040,"FEMALE",165
6186005,"MALE",177
1961288,"MALE",172
3593352,"FEMALE",162
6810347,"MALE",183
8423453,"FEMALE",173
1881615,"FEMALE",165
6581873,"MALE",166
5932949,"MALE",180
2247290,"MALE",170
4463618,"FEMALE",177
9331561,"FEMALE",155
2523232,"FEMALE",152
8985205,"FEMALE",151
8605865,"FEMALE",172
1415588,"MALE",155
5129534,"FEMALE",165
1939232,"MALE",166
7857300,"FEMALE",167
7362304,"MALE",183
4002587,"MALE",177
7296794,"FEMALE",157
1344993,"MALE",196
6558958,"FEMALE",186
6406292,"FEMALE",153
3400887,"FEMALE",164
9557088,"MALE",172
6832405,"FEMALE",183
7330975,"MALE",180
4262269,"FEMALE",168
4651273,"MALE",180
6459396,"FEMALE",165
9647424,"FEMALE",174
7795553,"MALE",180
2566178,"MALE",181
2892276,"MALE",193
9472212,"MALE",170
3331460,"FEMALE",174
9623479,"MALE",172
3743888,"MALE",169
9408975,"FEMALE",163
4795541,"MALE",168
6241602,"MALE",174
2537569,"FEMALE",173
3454507,"FEMALE",169
7439135,"FEMALE",177
9465636,"MALE",178
8218402,"FEMALE",177
9643201,"MALE",174
8813230,"FEMALE",155
3293270,"FEMALE",154
5536432,"FEMALE",156
5365891,"FEMALE",147
9135232,"MALE",171
2696368,"MALE",187
3182503,"MALE",167
5374996,"MALE",169
2863436,"FEMALE",186
5066947,"FEMALE",186
3049747,"MALE",159
4246129,"MALE",167
8740428,"FEMALE",168
8273409,"FEMALE",175
4802601,"FEMALE",156
9861865,"FEMALE",175
6733537,"FEMALE",172
4103469,"FEMALE",156
7167715,"MALE",187
6812307,"MALE",175
1373311,"MALE",162
7873347,"MALE",161
5600986,"FEMALE",164
1939650,"MALE",162
6164352,"FEMALE",156
5029234,"MALE",173
9058772,"MALE",169
7318425,"FEMALE",170
9269830,"FEMALE",163
6260137,"FEMALE",150
7473933,"FEMALE",174
9922897,"MALE",172
8784919,"MALE",157
7891594,"FEMALE",151
9937879,"FEMALE",172
2075208,"MALE",160
3376697,"FEMALE",154
2404023,"FEMALE",180
2138633,"MALE",179
8182794,"MALE",170
5002861,"FEMALE",168
7699718,"FEMALE",175
4967466,"FEMALE",159
7150880,"FEMALE",151
1245392,"FEMALE",175
8758428,"FEMALE",175
2035993,"FEMALE",169
8537061,"FEMALE",173
3884579,"MALE",168
5394762,"FEMALE",182
1897421,"FEMALE",146
6452975,"FEMALE",170
9257667,"MALE",147
1510961,"FEMALE",160
8375433,"MALE",182
8417956,"MALE",177
4920092,"FEMALE",162
8336628,"FEMALE",166
9380367,"FEMALE",171
5772697,"MALE",183
5950247,"MALE",186
6562510,"MALE",176
3745285,"FEMALE",149
8308055,"MALE",185
4442519,"FEMALE",147
1717045,"MALE",167
5133640,"MALE",172
5423750,"FEMALE",161
3242941,"FEMALE",156
5632339,"MALE",173
6477935,"MALE",172
9272242,"FEMALE",159
2098303,"MALE",172
1775316,"FEMALE",158
7973299,"FEMALE",163
1526118,"FEMALE",160
4066256,"FEMALE",171
2180491,"MALE",176
4360000,"FEMALE",155
2388536,"FEMALE",175
4882406,"MALE",166
6922938,"MALE",177
9738865,"MALE",166
6159859,"FEMALE",167
6143565,"FEMALE",168
5098594,"MALE",170
2093437,"MALE",191
5743346,"FEMALE",152
1198616,"MALE",191
1670399,"MALE",175
9606221,"FEMALE",155
3024521,"FEMALE",174
3317774,"FEMALE",157
1679807,"FEMALE",169
5407619,"FEMALE",178
6510332,"MALE",170
2552642,"FEMALE",175
8225673,"MALE",175
6219074,"FEMALE",170
3910931,"FEMALE",154
5499419,"MALE",188
6375852,"FEMALE",149
8877315,"FEMALE",172
2898977,"MALE",171
2891727,"FEMALE",166
8051673,"FEMALE",183
8972137,"FEMALE",166
3437585,"MALE",180
7582204,"MALE",193
8983598,"MALE",183
7722361,"MALE",177
7341596,"MALE",176
4263070,"MALE",166
2982513,"FEMALE",146
1829729,"FEMALE",165
1143618,"FEMALE",161
5075028,"FEMALE",185
8554132,"MALE",167
4143688,"FEMALE",155
4826479,"MALE",183
9197690,"MALE",180
3916573,"MALE",167
5946212,"MALE",188
7707839,"MALE",190
4073523,"MALE",163
3706903,"FEMALE",166
4943338,"MALE",184
1666416,"FEMALE",139
2595616,"MALE",166
9121915,"MALE",177
1368747,"FEMALE",175
1658175,"MALE",178
2703056,"FEMALE",167
5635068,"MALE",177
6315290,"FEMALE",173
3582434,"MALE",163
6732637,"MALE",171
2794476,"MALE",162
7082683,"FEMALE",161
3717678,"FEMALE",166
8248599,"MALE",172
2069839,"MALE",176
4512467,"FEMALE",164
3845463,"FEMALE",161
1711990,"FEMALE",174
3764488,"MALE",174
3997050,"MALE",173
9494109,"FEMALE",148
4675530,"MALE",170
7919404,"MALE",160
5753917,"MALE",185
5442153,"MALE",172
7891749,"FEMALE",168
7375583,"FEMALE",179
9775911,"FEMALE",157
8492538,"MALE",155
2214996,"MALE",170
5061974,"FEMALE",165
9370233,"FEMALE",162
3317535,"FEMALE",166
9967964,"FEMALE",175
4146835,"FEMALE",163
8475151,"FEMALE",171
1288276,"MALE",149
3826987,"FEMALE",153
7695406,"MALE",164
4854593,"FEMALE",179
2668761,"MALE",186
9202791,"FEMALE",174
3084973,"MALE",164
1243564,"MALE",201
4377285,"MALE",185
1519545,"FEMALE",165
7259209,"MALE",163
2922854,"FEMALE",173
3001776,"MALE",185
4509113,"MALE",172
1198443,"MALE",169
1600178,"MALE",180
1653052,"MALE",174
2191303,"MALE",171
7181706,"FEMALE",171
4103958,"FEMALE",163
7677085,"MALE",172
3252901,"FEMALE",156
3906501,"FEMALE",161
1519186,"MALE",168
2803440,"FEMALE",155
3330923,"MALE",176
3081741,"MALE",161
4469292,"FEMALE",175
6727704,"MALE",192
1969886,"FEMALE",163
1162391,"FEMALE",185
8874343,"MALE",170
9755078,"FEMALE",147
9699717,"MALE",178
4272604,"MALE",169
7438328,"FEMALE",173
6902698,"FEMALE",167
6327981,"MALE",176
6978801,"MALE",179
5147755,"FEMALE",162
4473739,"FEMALE",161
6083633,"MALE",176
3653742,"FEMALE",176
9168583,"FEMALE",172
2393542,"FEMALE",176
2055973,"FEMALE",170
7688899,"FEMALE",167
7701084,"MALE",169
1444211,"MALE",177
1421782,"MALE",173
7185700,"MALE",164
2539361,"MALE",177
1115778,"FEMALE",164
2592004,"MALE",182
9238060,"FEMALE",167
7194940,"FEMALE",171
6956178,"FEMALE",167
4710312,"FEMALE",164
4145535,"MALE",181
4618753,"FEMALE",182
1010751,"FEMALE",162
1112347,"MALE",172
3258014,"MALE",175
2627843,"MALE",174
9172685,"MALE",180
8224462,"MALE",168
6540117,"MALE",187
9579477,"MALE",195
4304751,"MALE",171
4558837,"FEMALE",148
8489798,"FEMALE",162
1988074,"MALE",182
8682791,"MALE",183
3444095,"MALE",180
7816271,"FEMALE",146
9432637,"FEMALE",175
8647213,"MALE",160
1420327,"MALE",178
2771610,"MALE",177
7932559,"FEMALE",159
3713670,"MALE",181
7405601,"MALE",182
8928015,"MALE",177
9601983,"MALE",167
5201083,"FEMALE",177
6574056,"FEMALE",161
2949380,"MALE",168
3228959,"MALE",153
2157730,"MALE",172
2596147,"MALE",164
2192202,"MALE",180
4051598,"FEMALE",147
7309471,"FEMALE",160
7046993,"FEMALE",165
8152457,"FEMALE",160
8784153,"MALE",178
2224227,"MALE",168
7436490,"FEMALE",182
7362252,"FEMALE",159
3042697,"FEMALE",162
2259307,"MALE",181
8238095,"MALE",166
9818040,"MALE",175
6282248,"MALE",162
3548615,"MALE",174
7874479,"MALE",184
6061169,"FEMALE",159
4192004,"FEMALE",155
3254617,"FEMALE",183
1279759,"FEMALE",180
9261228,"FEMALE",165
2814806,"MALE",192
4404527,"FEMALE",195
9770817,"FEMALE",149
8740026,"FEMALE",175
5619921,"MALE",179
2416896,"MALE",163
1273513,"FEMALE",170
4995958,"FEMALE",151
3183547,"MALE",191
3287597,"MALE",161
9172187,"FEMALE",167
3620037,"FEMALE",170
5953737,"FEMALE",167
8990449,"FEMALE",144
2075512,"MALE",174
7261861,"FEMALE",169
5436987,"MALE",176
7091867,"FEMALE",146
9160422,"FEMALE",175
7914106,"MALE",176
6731517,"MALE",167
5194213,"MALE",172
9797846,"MALE",167
5963332,"FEMALE",174
1339374,"FEMALE",172
9285251,"MALE",170
7815521,"MALE",157
6903536,"FEMALE",182
5461956,"MALE",165
3222070,"MALE",156
6569810,"MALE",180
9139072,"MALE",168
5982624,"MALE",186
8009411,"MALE",174
1024141,"MALE",168
6131978,"MALE",167
5149561,"MALE",180
3547833,"MALE",169
1196412,"FEMALE",142
8134388,"FEMALE",166
9629577,"FEMALE",172
6222447,"FEMALE",162
7507723,"MALE",180
9522665,"MALE",186
8453537,"FEMALE",171
9383871,"MALE",183
5601049,"FEMALE",178
6812581,"MALE",159
2270883,"MALE",179
3899867,"MALE",172
7749833,"MALE",174
5377112,"FEMALE",169
9533993,"FEMALE",161
4203225,"FEMALE",170
4468736,"MALE",169
8149354,"MALE",165
6322954,"FEMALE",172
2724731,"MALE",192
7268315,"MALE",165
9974089,"MALE",171
5328144,"MALE",169
3391214,"MALE",174
7675250,"MALE",178
5905210,"FEMALE",175
8288887,"FEMALE",167
1199302,"FEMALE",159
4340742,"FEMALE",159
8846419,"MALE",178
7340800,"FEMALE",183
9872403,"MALE",192
6904163,"FEMALE",150
8338218,"MALE",181
9962068,"FEMALE",149
5103579,"MALE",178
6834265,"FEMALE",163
1589856,"FEMALE",170
5332369,"FEMALE",164
2839815,"FEMALE",168
3780210,"FEMALE",166
4207197,"FEMALE",166
2308923,"FEMALE",178
8515380,"FEMALE",168
5038335,"FEMALE",179
4333779,"FEMALE",164
7481568,"MALE",178
2125246,"FEMALE",168
7151358,"FEMALE",183
8159662,"FEMALE",177
2536882,"FEMALE",153
1840460,"FEMALE",176
4607045,"FEMALE",160
7229923,"MALE",190
8009112,"FEMALE",160
3645616,"MALE",173
1909627,"FEMALE",181
6674053,"FEMALE",164
6240839,"FEMALE",186
8852126,"MALE",163
8898085,"MALE",175
9744948,"MALE",184
5768027,"MALE",190
8592217,"MALE",182
8860698,"FEMALE",167
1099187,"MALE",181
1877776,"FEMALE",178
7850046,"MALE",176
5955770,"MALE",169
4913365,"MALE",140
2349096,"FEMALE",162
1774208,"MALE",169
7913613,"MALE",199
7532540,"FEMALE",151
1545642,"FEMALE",149
5671047,"MALE",170
6362723,"MALE",184
2501721,"MALE",177
3306268,"MALE",171
8925748,"MALE",163
5039839,"FEMALE",167
3714870,"FEMALE",148
7152597,"FEMALE",160
3314154,"FEMALE",160
8715018,"FEMALE",177
6185159,"FEMALE",164
7589115,"MALE",183
6554695,"FEMALE",168
7410215,"MALE",188
6417969,"FEMALE",169
2660392,"FEMALE",160
5465078,"FEMALE",143
6625073,"MALE",170
7510170,"MALE",175
3743196,"MALE",160
8085534,"FEMALE",176
8405147,"FEMALE",173
1517952,"MALE",158
9657964,"MALE",185
8021210,"MALE",175
8139585,"FEMALE",163
6153457,"MALE",158
2079585,"MALE",172
4663616,"MALE",186
3424869,"FEMALE",153
5113282,"MALE",172
2461601,"MALE",177
5481938,"FEMALE",170
2541502,"MALE",179
4100313,"MALE",196
5903922,"FEMALE",167
1247173,"FEMALE",158
1374862,"FEMALE",165
1391281,"MALE",176
7905937,"MALE",172
5038701,"MALE",180
2897195,"FEMALE",151
5203812,"FEMALE",169
3305377,"MALE",195
4229406,"MALE",186
5531556,"MALE",154
9649444,"FEMALE",146
3591765,"FEMALE",164
1823689,"MALE",183
5468617,"MALE",198
3716231,"FEMALE",160
6887612,"MALE",173
9605707,"FEMALE",173
8345892,"MALE",174
6333833,"FEMALE",177
7767440,"FEMALE",170
3674552,"FEMALE",163
9792356,"MALE",190
8355920,"MALE",191
7983759,"FEMALE",175
9574289,"MALE",162
9207071,"MALE",171
7581242,"FEMALE",155
9421031,"MALE",187
4907764,"FEMALE",171
2263587,"MALE",181
5994035,"MALE",181
1036585,"FEMALE",168
7385630,"MALE",177
3883883,"FEMALE",183
1984117,"MALE",180
4968136,"MALE",172
1297694,"MALE",162
8689357,"FEMALE",169
3358789,"MALE",179
9275655,"FEMALE",152
8735024,"FEMALE",156
5773541,"FEMALE",164
1411550,"MALE",161
2401793,"MALE",167
3343006,"MALE",182
8635747,"FEMALE",154
5039474,"MALE",162
5877966,"FEMALE",165
2001859,"FEMALE",179
5419974,"MALE",162
9153889,"FEMALE",157
4448079,"MALE",168
9738329,"MALE",165
2265732,"FEMALE",168
9882254,"FEMALE",161
6284776,"MALE",178
1626035,"MALE",192
3494925,"MALE",169
4401687,"FEMALE",170
7269769,"MALE",173
5952097,"FEMALE",181
9647261,"FEMALE",154
1229779,"FEMALE",173
9367649,"FEMALE",153
3085775,"MALE",190
7231678,"MALE",178
8311308,"FEMALE",165
8654369,"FEMALE",153
5340565,"FEMALE",162
3064017,"MALE",170
9019086,"MALE",187
8280169,"MALE",188
5418791,"FEMALE",174
5450044,"FEMALE",149
8540428,"FEMALE",157
7167022,"MALE",178
6067966,"MALE",186
3302452,"FEMALE",170
9966392,"FEMALE",182
7161458,"MALE",180
4296721,"MALE",177
7833934,"MALE",164
4900199,"MALE",176
2382067,"FEMALE",179
1129791,"FEMALE",159
5225128,"MALE",155
3022764,"FEMALE",165
7760063,"MALE",189
5067605,"MALE",177
8468106,"FEMALE",171
8988455,"MALE",163
3833287,"FEMALE",155
2136497,"FEMALE",178
8180763,"MALE",163
4126036,"MALE",162
7964881,"FEMALE",159
2359401,"MALE",185
1285249,"FEMALE",165
3306066,"MALE",193
3137243,"FEMALE",187
3049625,"MALE",156
4581839,"FEMALE",148
7153052,"MALE",149
2621819,"MALE",170
9403820,"MALE",175
2960714,"FEMALE",150
8594984,"MALE",170
6822191,"MALE",172
5142528,"MALE",174
5439224,"MALE",174
4332019,"MALE",169
9021483,"FEMALE",161
8204780,"MALE",175
5318953,"FEMALE",175
9944989,"MALE",171
5265842,"MALE",177
5373665,"MALE",181
4299331,"FEMALE",152
5320527,"MALE",180
5186972,"FEMALE",160
8785156,"FEMALE",142
3230695,"MALE",159
3644071,"FEMALE",171
9697623,"FEMALE",183
3788873,"MALE",178
2556766,"MALE",168
1632137,"FEMALE",160
5443030,"MALE",179
1410726,"MALE",178
3238351,"MALE",178
8254969,"MALE",179
6274035,"MALE",196
8642410,"MALE",174
2117843,"MALE",187
3809887,"MALE",185
4449107,"FEMALE",168
5448761,"MALE",166
4583264,"FEMALE",163
1088180,"MALE",177
8329206,"FEMALE",156
8688799,"FEMALE",156
6030260,"MALE",178
4367486,"FEMALE",157
6502956,"MALE",184
1375717,"FEMALE",168
7516851,"FEMALE",169
7284736,"MALE",160
9767642,"FEMALE",160
7492811,"MALE",175
3993320,"MALE",173
4116912,"MALE",171
4929059,"FEMALE",158
7560843,"MALE",184
1855768,"MALE",184
3770412,"FEMALE",175
4026218,"MALE",168
6401662,"MALE",161
2978236,"MALE",170
5818913,"MALE",169
6742855,"FEMALE",158
8705362,"MALE",164
1836188,"FEMALE",152
3168207,"MALE",178
8999988,"FEMALE",177
1047557,"MALE",177
7468531,"MALE",177
6916141,"MALE",182
7039161,"FEMALE",163
7191245,"MALE",184
6260822,"FEMALE",174
9877724,"MALE",180
9330286,"FEMALE",170
8973434,"MALE",173
1325566,"MALE",179
1098660,"FEMALE",152
3863126,"MALE",181
6931492,"FEMALE",181
6981019,"MALE",173
4588722,"FEMALE",175
8729294,"MALE",178
2025545,"MALE",163
7634305,"MALE",172
1198926,"FEMALE",173
8089869,"MALE",149
3848293,"FEMALE",175
8982489,"MALE",166
9953228,"FEMALE",154
9964481,"FEMALE",178
5239903,"FEMALE",159
6645701,"FEMALE",163
8599502,"FEMALE",155
5863624,"MALE",163
2416139,"MALE",175
7861775,"FEMALE",175
4226437,"FEMALE",165
8968440,"FEMALE",161
7218551,"MALE",168
7572692,"FEMALE",161
5293840,"MALE",179
1726498,"FEMALE",160
3411545,"MALE",177
3202233,"FEMALE",144
5274105,"FEMALE",156
8662970,"MALE",160
7435891,"MALE",176
9117827,"FEMALE",172
4105159,"FEMALE",163
1401486,"MALE",180
1245994,"MALE",160
7811749,"MALE",173
8921909,"FEMALE",174
7546698,"MALE",156
2359448,"MALE",174
2107666,"FEMALE",170
5700696,"FEMALE",151
6869551,"MALE",182
7962583,"MALE",181
3770104,"FEMALE",169
8817264,"MALE",182
9668708,"FEMALE",175
6548166,"MALE",165
5455475,"MALE",183
6098161,"MALE",156
6467249,"FEMALE",146
3258655,"MALE",168
2970465,"FEMALE",168
3654215,"MALE",170
9682517,"FEMALE",175
5697455,"MALE",169
1096711,"FEMALE",152
6573871,"MALE",178
2866020,"MALE",183
9837844,"MALE",188
9187120,"FEMALE",163
4843877,"FEMALE",159
3237312,"FEMALE",159
7752013,"FEMALE",153
3745037,"MALE",177
6194420,"FEMALE",159
6859181,"FEMALE",155
5096358,"MALE",192
8632365,"FEMALE",164
8809997,"FEMALE",187
2427404,"MALE",173
9572754,"MALE",169
7105693,"FEMALE",172
1660222,"FEMALE",172
6162638,"MALE",169
1207052,"MALE",202
3426045,"FEMALE",151
8004177,"MALE",173
5578778,"MALE",175
1190697,"MALE",180
7164534,"MALE",157
5123828,"MALE",180
4902374,"FEMALE",168
8654918,"FEMALE",160
4953613,"MALE",179
7486248,"FEMALE",155
2633863,"MALE",177
1920266,"FEMALE",149
9642274,"FEMALE",153
1133155,"MALE",171
6018992,"MALE",191
1376650,"FEMALE",172
2511877,"MALE",176
6433375,"FEMALE",174
6590157,"FEMALE",157
2648763,"MALE",172
5483059,"FEMALE",151
4983293,"FEMALE",167
5132229,"FEMALE",157
7407268,"MALE",185
8341767,"FEMALE",175
7970446,"MALE",170
5245292,"MALE",170
1898025,"FEMALE",168
5683008,"MALE",174
3327906,"MALE",183
2363981,"MALE",166
2558220,"MALE",181
2127682,"FEMALE",173
7522503,"MALE",161
4195299,"MALE",174
4510029,"MALE",194
2108030,"MALE",175
5528073,"MALE",177
2378454,"FEMALE",168
9631133,"MALE",174
7386059,"MALE",183
9879729,"MALE",188
1127405,"MALE",165
3534862,"FEMALE",174
3590386,"MALE",187
5503972,"FEMALE",161
7103551,"MALE",181
4655076,"FEMALE",150
2168900,"MALE",164
1490819,"FEMALE",170
8655529,"FEMALE",166
1399657,"FEMALE",165
2712192,"MALE",172
9493364,"MALE",167
4308603,"FEMALE",158
2642503,"MALE",186
2723542,"MALE",165
8889816,"MALE",165
5314584,"FEMALE",158
8331063,"FEMALE",171
6760731,"MALE",196
2444175,"MALE",152
7363906,"MALE",178
2225272,"FEMALE",168
9212926,"MALE",176
1566953,"FEMALE",168
2366314,"FEMALE",155
7157299,"MALE",179
6308037,"FEMALE",160
1684258,"MALE",185
3028837,"MALE",176
4962837,"FEMALE",164
6610472,"MALE",167
7946610,"MALE",175
1971464,"FEMALE",155
5932715,"MALE",171
4862246,"MALE",164
1144503,"FEMALE",167
5420721,"MALE",189
6899597,"FEMALE",164
6745357,"FEMALE",150
5157866,"FEMALE",168
3635392,"MALE",179
8227704,"MALE",158
6646190,"FEMALE",181
3119918,"FEMALE",159
2356222,"FEMALE",155
8992859,"MALE",189
7212923,"FEMALE",164
4960552,"MALE",181
8631950,"FEMALE",141
5815862,"MALE",170
9686963,"FEMALE",157
7535300,"FEMALE",157
9597295,"FEMALE",175
5894992,"FEMALE",153
2077665,"FEMALE",175
1591934,"MALE",182
6663565,"MALE",180
2230452,"FEMALE",153
2918808,"FEMALE",151
4808886,"MALE",178
3823032,"MALE",184
4558436,"MALE",178
3214194,"MALE",172
9596727,"FEMALE",144
4784683,"FEMALE",159
6039108,"FEMALE",164
5233563,"FEMALE",173
1259236,"MALE",185
5530485,"FEMALE",165
3263655,"FEMALE",172
9468934,"FEMALE",166
4557538,"FEMALE",170
1142241,"MALE",178
9438304,"FEMALE",167
2229888,"MALE",172
3220387,"MALE",182
6014473,"MALE",167
1736847,"FEMALE",165
4580249,"MALE",183
5157272,"FEMALE",162
1943379,"MALE",156
9060351,"FEMALE",177
2048510,"MALE",189
3476857,"MALE",190
4434502,"MALE",171
9968477,"FEMALE",167
8215899,"FEMALE",172
2952217,"FEMALE",168
6761991,"FEMALE",181
9218419,"MALE",184
9947119,"FEMALE",170
7185876,"FEMALE",152
5111498,"MALE",188
7143256,"MALE",174
2982897,"MALE",156
2553671,"MALE",185
4544622,"FEMALE",162
8668817,"FEMALE",163
3083515,"MALE",181
7016537,"MALE",177
2800411,"MALE",182
2417468,"FEMALE",163
3240019,"FEMALE",167
9934654,"MALE",168
6447736,"FEMALE",158
2945664,"FEMALE",150
2586235,"MALE",190
8884464,"FEMALE",147
7428718,"MALE",169
3474662,"FEMALE",169
1707034,"MALE",162
6740053,"MALE",161
7677933,"MALE",177
1364759,"MALE",156
5123907,"MALE",180
8515480,"FEMALE",170
4025443,"MALE",178
3432392,"FEMALE",168
7715841,"FEMALE",169
5331133,"MALE",173
6867944,"MALE",188
6929022,"FEMALE",168
9698540,"MALE",171
1567347,"FEMALE",160
9954198,"MALE",166
2075069,"FEMALE",159
8580645,"MALE",193
1464390,"FEMALE",180
5359547,"MALE",168
7809035,"MALE",176
3746723,"MALE",158
8276729,"FEMALE",166
7557245,"FEMALE",169
9254366,"FEMALE",164
5694355,"MALE",178
1311651,"MALE",173
2741626,"MALE",169
8698899,"FEMALE",152
4461183,"MALE",175
7922850,"MALE",174
5265247,"FEMALE",154
2176736,"MALE",172
3812799,"MALE",183
7143487,"FEMALE",170
7277521,"MALE",167
6674921,"FEMALE",159
1352775,"MALE",172
4561505,"FEMALE",157
7753242,"FEMALE",158
7024836,"FEMALE",161
1748000,"FEMALE",173
7101233,"MALE",184
6538938,"MALE",174
8194576,"FEMALE",163
1816657,"MALE",171
7378835,"MALE",156
8306329,"FEMALE",151
2034734,"MALE",156
8895949,"MALE",153
4762354,"MALE",176
3463345,"FEMALE",156
3713584,"FEMALE",156
8167304,"FEMALE",170
2944719,"MALE",173
6896237,"MALE",173
7911213,"MALE",167
7060436,"FEMALE",163
2532450,"FEMALE",182
5265167,"MALE",184
